id,user_id,product_id,gross_amount,discounts,transaction_date
TRX639861,SC1105112023001,14,18500.0,,2024-11-09
TRX639862,SC1105112023001,14,11500.0,,2024-09-14
TRX639863,SC1105112023001,15,13200.0,,2024-12-30
TRX639864,SC1105112023001,15,4600.0,,2024-10-04
TRX639865,SC1105112023001,15,2200.0,,2024-02-29
TRX639866,SC1105112023001,17,31300.0,,2024-04-17
TRX639867,SC1105112023001,17,18700.0,10000.0,2024-04-29
TRX639868,SC1105112008001,1,3500.0,,2024-06-30
TRX639869,SC1105112008001,1,23400.0,,2024-09-30
TRX639870,SC1105112008001,1,12800.0,12800.0,2024-09-19
TRX639871,SC1105112008001,1,10300.0,7200.0,2024-08-18
TRX639872,SC1105112008001,2,8300.0,,2024-04-28
TRX639873,SC1105112008001,2,9800.0,,2024-06-26
TRX639874,SC1105112008001,2,8200.0,,2024-05-13
TRX639875,SC1105112008001,2,13700.000000000002,,2024-09-19
TRX639876,SC1105112008001,3,48600.0,,2024-12-14
TRX639877,SC1105112008001,3,259300.0,,2024-02-02
TRX639878,SC1105112008001,3,136700.0,,2024-02-01
TRX639879,SC1105112008001,3,105399.99999999999,,2024-09-30
TRX639880,SC1105112008001,4,8100.000000000001,,2024-01-06
TRX639881,SC1105112008001,4,11900.0,,2024-07-08
TRX639882,SC1105112008001,5,8400.0,,2024-03-25
TRX639883,SC1105112008001,5,1700.0000000000002,,2024-08-08
TRX639884,SC1105112008001,5,5500.0,5500.0,2024-03-04
TRX639885,SC1105112008001,5,4400.0,4399.999999999999,2024-04-14
TRX639886,SC1105112008001,8,1400.0000000000002,,2024-04-05
TRX639887,SC1105112008001,8,24000.0,,2024-05-19
TRX639888,SC1105112008001,8,24600.0,10000.0,2024-03-27
TRX639889,SC1105112008001,10,15200.0,,2024-04-20
TRX639890,SC1105112008001,10,14800.0,14800.0,2024-10-18
TRX639891,SC1105112008001,12,91100.0,,2024-06-26
TRX639892,SC1105112008001,12,72100.0,,2024-09-19
TRX639893,SC1105112008001,12,22100.0,,2024-08-19
TRX639894,SC1105112008001,12,24699.999999999978,,2024-10-25
TRX639895,SC1105112008001,13,1600.0,,2024-11-28
TRX639896,SC1105112008001,13,16000.0,,2024-02-09
TRX639897,SC1105112008001,13,2400.0,2400.0,2024-11-03
TRX639898,SC1105112008001,14,33100.0,,2024-08-30
TRX639899,SC1105112008001,14,56900.00000000001,10000.0,2024-07-09
TRX639900,SC1105112008001,15,15500.0,,2024-10-23
TRX639901,SC1105112008001,15,20400.0,,2024-05-25
TRX639902,SC1105112008001,15,24100.0,10000.0,2024-10-31
TRX639903,SC1105112008001,16,26200.0,,2024-04-23
TRX639904,SC1105112008001,16,3800.0,,2024-09-24
TRX639905,SC1105112008001,17,1100.0,,2024-07-11
TRX639906,SC1105112008001,17,57900.0,,2024-04-27
TRX639907,SC1105112008001,17,43800.0,39400.0,2024-11-17
TRX639908,SC1105112008001,17,87199.99999999999,30600.0,2024-11-22
TRX639909,SC1105112008001,18,1300.0,,2024-12-12
TRX639910,SC1105112008001,18,1100.0,,2024-05-25
TRX639911,SC1105112008001,18,14200.0,,2024-03-13
TRX639912,SC1105112008001,18,13400.000000000004,,2024-01-15
TRX639913,SC1105112018001,1,29600.0,,2024-03-22
TRX639914,SC1105112018001,1,60400.0,,2024-04-08
TRX639915,SC1105112018001,3,,,2024-03-12
TRX639916,SC1105112018001,3,,,2024-01-02
TRX639917,SC1105112018001,3,,,2024-06-09
TRX639918,SC1105112018001,3,,,2024-06-04
TRX639919,SC1105112018001,4,18700.0,,2024-07-15
TRX639920,SC1105112018001,4,1300.0,,2024-04-07
TRX639921,SC1105112018001,5,24600.0,,2024-08-22
TRX639922,SC1105112018001,5,24200.0,,2024-02-23
TRX639923,SC1105112018001,5,1200.0,1200.0,2024-09-30
TRX639924,SC1105112018001,8,7700.0,,2024-12-20
TRX639925,SC1105112018001,8,2300.0,,2024-10-20
TRX639926,SC1105112018001,12,46700.0,,2024-08-06
TRX639927,SC1105112018001,12,63300.0,,2024-04-02
TRX639928,SC1105112018001,13,4600.0,,2024-02-25
TRX639929,SC1105112018001,13,5400.0,,2024-11-04
TRX639930,SC1105112018001,14,4500.0,,2024-09-01
TRX639931,SC1105112018001,14,33800.0,,2024-04-29
TRX639932,SC1105112018001,14,24600.0,,2024-10-04
TRX639933,SC1105112018001,14,57100.0,,2024-02-18
TRX639934,SC1105112018001,17,2700.0,,2024-07-02
TRX639935,SC1105112018001,17,2300.0,,2024-12-10
TRX639936,SC1105112018001,17,2100.0,,2024-11-25
TRX639937,SC1105112018001,17,2900.0,,2024-07-19
TRX639938,SC1105112018001,18,1200.0,,2024-10-22
TRX639939,SC1105112018001,18,21800.0,,2024-01-12
TRX639940,SC1105112018001,18,24100.0,9700.0,2024-05-10
TRX639941,SC1105112018001,18,12899.999999999989,10300.0,2024-04-22
TRX639942,SC1105112002001,1,93400.0,,2024-08-25
TRX639943,SC1105112002001,1,86100.0,,2024-07-12
TRX639944,SC1105112002001,1,40500.0,,2024-03-13
TRX639945,SC1105112002001,3,16800.0,,2024-05-25
TRX639946,SC1105112002001,3,1800.0,,2024-10-14
TRX639947,SC1105112002001,3,18000.0,7000.0,2024-02-12
TRX639948,SC1105112002001,3,13400.0,3000.0,2024-02-01
TRX639949,SC1105112002001,4,135200.0,,2024-11-23
TRX639950,SC1105112002001,4,39100.0,,2024-02-03
TRX639951,SC1105112002001,4,5700.000000000019,5700.000000000019,2024-03-24
TRX639952,SC1105112002001,5,10000.0,,2024-02-16
TRX639953,SC1105112002001,5,10000.0,,2024-04-15
TRX639954,SC1105112002001,12,104100.0,,2024-03-08
TRX639955,SC1105112002001,12,154800.0,,2024-02-06
TRX639956,SC1105112002001,12,149600.0,15500.0,2024-03-24
TRX639957,SC1105112002001,12,171500.0,14500.0,2024-03-14
TRX639958,SC1105112002001,13,3000.0,,2024-07-17
TRX639959,SC1105112002001,13,3400.0000000000005,,2024-05-23
TRX639960,SC1105112002001,13,3600.0,,2024-07-02
TRX639961,SC1105112002001,14,10900.0,,2024-03-29
TRX639962,SC1105112002001,14,19100.0,,2024-04-23
TRX639963,SC1105112002001,17,11900.0,,2024-03-16
TRX639964,SC1105112002001,17,4500.0,,2024-05-24
TRX639965,SC1105112002001,17,7400.0,7400.0,2024-12-10
TRX639966,SC1105112002001,17,16200.000000000002,2600.0,2024-01-04
TRX639967,SC1105112011001,1,162900.0,,2024-08-18
TRX639968,SC1105112011001,1,237100.0,30000.0,2024-02-07
TRX639969,SC1105112011001,3,267600.0,,2024-04-06
TRX639970,SC1105112011001,3,75700.0,,2024-04-19
TRX639971,SC1105112011001,3,74600.0,19000.0,2024-06-22
TRX639972,SC1105112011001,3,12100.0,1000.0,2024-12-21
TRX639973,SC1105112011001,4,32400.000000000004,,2024-08-13
TRX639974,SC1105112011001,4,39700.0,,2024-07-16
TRX639975,SC1105112011001,4,47899.999999999985,30000.0,2024-01-19
TRX639976,SC1105112011001,5,11900.0,,2024-08-22
TRX639977,SC1105112011001,5,15600.0,,2024-07-27
TRX639978,SC1105112011001,5,12600.0,10100.0,2024-07-30
TRX639979,SC1105112011001,5,9900.0,9900.0,2024-01-02
TRX639980,SC1105112011001,8,41500.0,,2024-01-09
TRX639981,SC1105112011001,8,38500.0,,2024-09-14
TRX639982,SC1105112011001,10,8600.0,,2024-01-19
TRX639983,SC1105112011001,10,1400.0000000000002,,2024-10-23
TRX639984,SC1105112011001,12,112100.00000000001,,2024-07-24
TRX639985,SC1105112011001,12,73900.0,,2024-07-22
TRX639986,SC1105112011001,12,155000.0,800.0,2024-11-26
TRX639987,SC1105112011001,12,149000.0,9200.0,2024-04-20
TRX639988,SC1105112011001,14,21300.0,,2024-03-29
TRX639989,SC1105112011001,14,28700.0,,2024-10-09
TRX639990,SC1105112011001,15,4200.0,,2024-08-10
TRX639991,SC1105112011001,15,12600.0,,2024-04-03
TRX639992,SC1105112011001,15,13200.0,,2024-06-28
TRX639993,SC1105112011001,17,99100.0,,2024-09-20
TRX639994,SC1105112011001,17,60900.0,30000.0,2024-06-09
TRX639995,SC1105112003001,1,88000.0,,2024-01-15
TRX639996,SC1105112003001,1,175700.0,,2024-04-01
TRX639997,SC1105112003001,1,103000.0,13500.0,2024-04-29
TRX639998,SC1105112003001,1,173299.99999999997,6500.0,2024-04-08
TRX639999,SC1105112003001,2,16600.0,,2024-03-16
TRX640000,SC1105112003001,2,18100.0,,2024-12-12
TRX640001,SC1105112003001,2,15300.0,15300.0,2024-06-24
TRX640002,SC1105112003001,3,14000.0,,2024-07-30
TRX640003,SC1105112003001,3,12700.0,,2024-02-26
TRX640004,SC1105112003001,3,13300.0,,2024-07-26
TRX640005,SC1105112003001,4,27500.0,,2024-06-30
TRX640006,SC1105112003001,4,50599.99999999999,,2024-06-14
TRX640007,SC1105112003001,4,11900.0,11900.0,2024-09-19
TRX640008,SC1105112003001,6,8500.0,,2024-12-22
TRX640009,SC1105112003001,6,8800.0,,2024-09-29
TRX640010,SC1105112003001,6,2700.0,,2024-02-12
TRX640011,SC1105112003001,7,4000.0,,2024-08-19
TRX640012,SC1105112003001,7,1900.0,,2024-12-03
TRX640013,SC1105112003001,7,2100.0,,2024-07-16
TRX640014,SC1105112003001,7,1999.999999999999,,2024-12-11
TRX640015,SC1105112003001,8,196700.00000000003,,2024-02-26
TRX640016,SC1105112003001,8,183299.99999999997,,2024-11-30
TRX640017,SC1105112003001,12,486500.0,,2024-06-09
TRX640018,SC1105112003001,12,397900.0,,2024-01-17
TRX640019,SC1105112003001,12,405600.0,20000.0,2024-08-02
TRX640020,SC1105112003001,13,4600.0,,2024-01-20
TRX640021,SC1105112003001,13,5400.0,,2024-06-26
TRX640022,SC1105112003001,14,29100.0,,2024-08-24
TRX640023,SC1105112003001,14,3700.0,,2024-02-24
TRX640024,SC1105112003001,14,7200.0,,2024-06-26
TRX640025,SC1105112003001,15,5800.0,,2024-09-11
TRX640026,SC1105112003001,15,1000.0,,2024-08-24
TRX640027,SC1105112003001,15,3200.0,,2024-07-19
TRX640028,SC1105112003001,18,6500.0,,2024-05-29
TRX640029,SC1105112003001,18,3500.0,,2024-08-13
TRX640030,SC1105112007001,1,50199.99999999999,,2024-04-27
TRX640031,SC1105112007001,1,39000.0,,2024-12-19
TRX640032,SC1105112007001,1,54200.0,8000.0,2024-04-02
TRX640033,SC1105112007001,1,26600.00000000001,2000.0,2024-10-14
TRX640034,SC1105112007001,2,14300.0,,2024-04-20
TRX640035,SC1105112007001,2,16400.0,,2024-10-12
TRX640036,SC1105112007001,2,9300.000000000004,9300.000000000004,2024-01-24
TRX640037,SC1105112007001,3,298600.0,,2024-01-03
TRX640038,SC1105112007001,3,241800.0,,2024-05-20
TRX640039,SC1105112007001,3,139600.00000000006,10000.0,2024-07-13
TRX640040,SC1105112007001,4,7900.0,,2024-12-03
TRX640041,SC1105112007001,4,6600.0,,2024-08-21
TRX640042,SC1105112007001,4,22799.999999999996,2700.0,2024-09-04
TRX640043,SC1105112007001,4,32700.0,7300.0,2024-07-12
TRX640044,SC1105112007001,8,68600.0,,2024-06-22
TRX640045,SC1105112007001,8,52500.0,,2024-06-10
TRX640046,SC1105112007001,8,18900.0,18900.0,2024-01-23
TRX640047,SC1105112007001,10,2400.0,,2024-10-12
TRX640048,SC1105112007001,10,7600.0,,2024-04-25
TRX640049,SC1105112007001,12,73700.0,,2024-09-13
TRX640050,SC1105112007001,12,3300.0,,2024-08-30
TRX640051,SC1105112007001,12,35400.0,,2024-01-09
TRX640052,SC1105112007001,12,37600.0,,2024-05-26
TRX640053,SC1105112007001,13,1100.0,,2024-11-21
TRX640054,SC1105112007001,13,3300.0,,2024-10-17
TRX640055,SC1105112007001,13,3900.0,,2024-08-09
TRX640056,SC1105112007001,13,1699.999999999999,,2024-06-24
TRX640057,SC1105112007001,14,125900.0,,2024-05-30
TRX640058,SC1105112007001,14,14100.0,14100.0,2024-06-06
TRX640059,SC1105112007001,15,9300.0,,2024-09-16
TRX640060,SC1105112007001,15,17700.0,,2024-06-25
TRX640061,SC1105112007001,15,3000.0,3000.0,2024-10-25
TRX640062,SC1105112007001,17,5000.0,,2024-10-29
TRX640063,SC1105112007001,17,33300.0,,2024-03-14
TRX640064,SC1105112007001,17,42500.0,3700.0,2024-10-21
TRX640065,SC1105112007001,17,29200.0,26300.0,2024-06-02
TRX640066,SC1105112021001,1,36000.0,,2024-01-17
TRX640067,SC1105112021001,1,4000.0,,2024-03-11
TRX640068,SC1105112021001,2,11900.0,,2024-04-30
TRX640069,SC1105112021001,2,8100.000000000001,8100.000000000001,2024-08-20
TRX640070,SC1105112021001,3,24900.000000000004,,2024-04-02
TRX640071,SC1105112021001,3,295100.0,10000.0,2024-03-18
TRX640072,SC1105112021001,8,7000.0,,2024-11-19
TRX640073,SC1105112021001,8,13000.0,,2024-03-06
TRX640074,SC1105112021001,12,63200.0,,2024-01-02
TRX640075,SC1105112021001,12,63500.0,,2024-08-30
TRX640076,SC1105112021001,12,68900.0,,2024-08-27
TRX640077,SC1105112021001,12,44400.00000000002,,2024-09-13
TRX640078,SC1105112021001,15,5900.0,,2024-05-24
TRX640079,SC1105112021001,15,14100.0,,2024-02-29
TRX640080,SC1105112021001,17,7100.0,,2024-12-06
TRX640081,SC1105112021001,17,2900.0,,2024-01-30
TRX640082,SC1105112024001,1,5300.0,,2024-06-29
TRX640083,SC1105112024001,1,14700.0,,2024-10-19
TRX640084,SC1105112024001,2,4500.0,,2024-08-04
TRX640085,SC1105112024001,2,5500.0,,2024-10-09
TRX640086,SC1105112024001,3,39400.0,,2024-04-16
TRX640087,SC1105112024001,3,30600.0,,2024-08-17
TRX640088,SC1105112024001,5,3000.0,,2024-08-13
TRX640089,SC1105112024001,5,1800.0,,2024-12-20
TRX640090,SC1105112024001,5,3000.0,,2024-10-03
TRX640091,SC1105112024001,5,2200.0,,2024-09-09
TRX640092,SC1105112024001,8,40100.0,,2024-05-27
TRX640093,SC1105112024001,8,10300.0,,2024-02-09
TRX640094,SC1105112024001,8,19600.0,,2024-02-07
TRX640095,SC1105112024001,10,4200.0,,2024-11-05
TRX640096,SC1105112024001,10,1500.0,,2024-12-01
TRX640097,SC1105112024001,10,4300.0,,2024-11-02
TRX640098,SC1105112024001,11,4500.0,,2024-12-19
TRX640099,SC1105112024001,11,5200.0,,2024-10-13
TRX640100,SC1105112024001,11,300.0,,2024-07-12
TRX640101,SC1105112024001,12,145000.0,,2024-01-27
TRX640102,SC1105112024001,12,25000.0,10000.0,2024-04-09
TRX640103,SC1105112024001,13,7200.0,,2024-08-01
TRX640104,SC1105112024001,13,9800.0,,2024-11-18
TRX640105,SC1105112024001,13,3000.0,,2024-10-09
TRX640106,SC1105112024001,15,2900.0,,2024-11-18
TRX640107,SC1105112024001,15,3000.0,,2024-11-05
TRX640108,SC1105112024001,15,1900.0,,2024-11-24
TRX640109,SC1105112024001,15,2200.0,,2024-11-12
TRX640110,SC1105112024001,17,18200.0,,2024-07-11
TRX640111,SC1105112024001,17,4500.0,,2024-09-14
TRX640112,SC1105112024001,17,7300.0,,2024-12-28
TRX640113,SC1105112001001,2,7600.0,,2024-08-20
TRX640114,SC1105112001001,2,10000.0,,2024-01-03
TRX640115,SC1105112001001,2,12400.0,10000.0,2024-02-13
TRX640116,SC1105112001001,3,6100.0,,2024-01-06
TRX640117,SC1105112001001,3,122500.0,,2024-06-29
TRX640118,SC1105112001001,3,149500.0,18099.99999999998,2024-08-27
TRX640119,SC1105112001001,3,1900.00000000002,1900.00000000002,2024-11-22
TRX640120,SC1105112001001,4,3900.0,,2024-05-12
TRX640121,SC1105112001001,4,26100.0,,2024-10-29
TRX640122,SC1105112001001,5,2500.0,,2024-11-28
TRX640123,SC1105112001001,5,8700.0,,2024-01-30
TRX640124,SC1105112001001,5,8799.999999999998,,2024-02-22
TRX640125,SC1105112001001,7,100.0,,2024-10-24
TRX640126,SC1105112001001,7,4700.0,,2024-06-24
TRX640127,SC1105112001001,7,4700.0,,2024-11-10
TRX640128,SC1105112001001,7,500.0,,2024-12-28
TRX640129,SC1105112001001,8,47600.0,,2024-07-02
TRX640130,SC1105112001001,8,12400.0,,2024-07-15
TRX640131,SC1105112001001,12,741500.0,,2024-10-30
TRX640132,SC1105112001001,12,313400.0,,2024-10-16
TRX640133,SC1105112001001,12,204400.0,4900.0,2024-03-17
TRX640134,SC1105112001001,12,450700.00000000006,35100.0,2024-11-03
TRX640135,SC1105112001001,14,15500.0,,2024-05-17
TRX640136,SC1105112001001,14,6200.0,,2024-05-05
TRX640137,SC1105112001001,14,8300.000000000002,8300.000000000002,2024-11-21
TRX640138,SC1105112016001,1,7400.0,,2024-03-07
TRX640139,SC1105112016001,1,5600.000000000001,,2024-06-16
TRX640140,SC1105112016001,1,54700.0,,2024-05-28
TRX640141,SC1105112016001,1,52300.000000000015,,2024-04-24
TRX640142,SC1105112016001,2,25600.0,,2024-01-20
TRX640143,SC1105112016001,2,39500.0,,2024-11-19
TRX640144,SC1105112016001,2,4600.0,4600.0,2024-04-25
TRX640145,SC1105112016001,2,40300.0,25400.0,2024-06-25
TRX640146,SC1105112016001,3,47500.0,,2024-08-06
TRX640147,SC1105112016001,3,24700.000000000004,,2024-07-09
TRX640148,SC1105112016001,3,117800.0,10000.0,2024-07-16
TRX640149,SC1105112016001,4,92300.0,,2024-03-30
TRX640150,SC1105112016001,4,9700.0,,2024-03-31
TRX640151,SC1105112016001,4,44300.0,5600.000000000001,2024-04-29
TRX640152,SC1105112016001,4,33700.0,24400.0,2024-07-04
TRX640153,SC1105112016001,5,24000.0,,2024-10-30
TRX640154,SC1105112016001,5,30500.0,,2024-02-17
TRX640155,SC1105112016001,5,30299.999999999996,17700.0,2024-09-30
TRX640156,SC1105112016001,5,15200.000000000018,12300.0,2024-11-27
TRX640157,SC1105112016001,6,3500.0,,2024-03-04
TRX640158,SC1105112016001,6,2000.0,,2024-05-06
TRX640159,SC1105112016001,6,800.0,,2024-05-08
TRX640160,SC1105112016001,6,3700.0,,2024-05-08
TRX640161,SC1105112016001,10,4400.0,,2024-04-30
TRX640162,SC1105112016001,10,1200.0,,2024-01-07
TRX640163,SC1105112016001,10,6400.0,,2024-03-12
TRX640164,SC1105112016001,10,8000.0,,2024-01-04
TRX640165,SC1105112016001,12,65100.0,,2024-01-17
TRX640166,SC1105112016001,12,67400.0,,2024-01-26
TRX640167,SC1105112016001,12,40700.0,12100.0,2024-01-31
TRX640168,SC1105112016001,12,66800.0,7900.0,2024-01-02
TRX640169,SC1105112016001,14,49800.00000000001,,2024-05-16
TRX640170,SC1105112016001,14,28600.0,,2024-08-26
TRX640171,SC1105112016001,14,32300.0,2400.0,2024-12-17
TRX640172,SC1105112016001,14,9300.0,7600.0,2024-12-20
TRX640173,SC1105112016001,17,45300.0,,2024-01-22
TRX640174,SC1105112016001,17,44700.0,20000.0,2024-12-16
TRX640175,SC1105112016001,18,2200.0,,2024-11-28
TRX640176,SC1105112016001,18,2800.0000000000005,,2024-01-14
TRX640177,SC1105112016001,18,4300.0,,2024-02-16
TRX640178,SC1105112016001,18,699.999999999999,,2024-10-15
TRX640179,SC1105112022001,3,96300.00000000001,,2024-10-13
TRX640180,SC1105112022001,3,132200.0,,2024-05-17
TRX640181,SC1105112022001,3,5699.999999999999,,2024-06-09
TRX640182,SC1105112022001,3,55800.0,,2024-01-11
TRX640183,SC1105112022001,4,34200.0,,2024-05-25
TRX640184,SC1105112022001,4,35900.0,,2024-12-10
TRX640185,SC1105112022001,4,5000.0,3100.0,2024-02-23
TRX640186,SC1105112022001,4,14899.999999999998,6899.999999999999,2024-10-21
TRX640187,SC1105112022001,8,5200.0,,2024-02-10
TRX640188,SC1105112022001,8,6899.999999999999,,2024-07-05
TRX640189,SC1105112022001,8,1900.0,,2024-02-20
TRX640190,SC1105112022001,8,6000.000000000002,,2024-08-31
TRX640191,SC1105112022001,12,78200.0,,2024-04-25
TRX640192,SC1105112022001,12,129800.0,,2024-07-14
TRX640193,SC1105112022001,12,64500.0,,2024-04-23
TRX640194,SC1105112022001,12,137499.99999999997,,2024-07-17
TRX640195,SC1105112022001,14,33500.0,,2024-06-10
TRX640196,SC1105112022001,14,4900.0,,2024-09-08
TRX640197,SC1105112022001,14,31600.0,,2024-09-21
TRX640198,SC1105112022001,15,59600.0,,2024-07-31
TRX640199,SC1105112022001,15,19700.0,,2024-06-25
TRX640200,SC1105112022001,15,700.0000000000001,,2024-07-22
TRX640201,SC1112062013001,1,34900.0,,2024-11-03
TRX640202,SC1112062013001,1,66200.0,,2024-03-27
TRX640203,SC1112062013001,1,98900.0,20000.0,2024-03-05
TRX640204,SC1112062013001,2,13300.0,,2024-03-03
TRX640205,SC1112062013001,2,8500.0,,2024-11-20
TRX640206,SC1112062013001,2,64200.0,11000.0,2024-03-18
TRX640207,SC1112062013001,2,84000.0,9000.0,2024-10-02
TRX640208,SC1112062013001,3,37500.0,,2024-12-11
TRX640209,SC1112062013001,3,148600.0,,2024-12-18
TRX640210,SC1112062013001,3,44600.0,,2024-11-28
TRX640211,SC1112062013001,3,179300.0,,2024-04-27
TRX640212,SC1112062013001,4,128200.0,,2024-04-23
TRX640213,SC1112062013001,4,91400.0,,2024-10-18
TRX640214,SC1112062013001,4,170400.0,30000.0,2024-04-10
TRX640215,SC1112062013001,5,219000.0,,2024-05-21
TRX640216,SC1112062013001,5,183200.0,,2024-06-11
TRX640217,SC1112062013001,5,27799.999999999996,27799.999999999996,2024-05-17
TRX640218,SC1112062013001,6,5500.0,,2024-11-24
TRX640219,SC1112062013001,6,4500.0,,2024-04-10
TRX640220,SC1112062013001,7,25800.0,,2024-12-23
TRX640221,SC1112062013001,7,6899.999999999999,,2024-10-23
TRX640222,SC1112062013001,7,7300.0,7300.0,2024-09-12
TRX640223,SC1112062013001,8,20700.0,,2024-02-24
TRX640224,SC1112062013001,8,65400.0,,2024-08-08
TRX640225,SC1112062013001,8,3899.9999999999977,3899.9999999999977,2024-12-18
TRX640226,SC1112062013001,12,12400.0,,2024-09-21
TRX640227,SC1112062013001,12,7600.0,,2024-05-29
TRX640228,SC1112062013001,14,53099.99999999999,,2024-12-10
TRX640229,SC1112062013001,14,126900.0,40000.0,2024-08-20
TRX640230,SC1112062013001,16,4200.0,,2024-03-17
TRX640231,SC1112062013001,16,3700.0,,2024-04-28
TRX640232,SC1112062013001,16,2100.0,,2024-06-17
TRX640233,SC1112062013001,17,41300.0,,2024-08-23
TRX640234,SC1112062013001,17,44600.0,,2024-04-10
TRX640235,SC1112062013001,17,37000.0,37000.0,2024-04-20
TRX640236,SC1112062013001,17,87100.00000000001,87100.00000000001,2024-09-25
TRX640237,SC1112062013001,18,1500.0,,2024-07-26
TRX640238,SC1112062013001,18,6300.0,,2024-11-17
TRX640239,SC1112062013001,18,1400.0000000000002,,2024-07-15
TRX640240,SC1112062013001,18,800.0,,2024-05-30
TRX640241,SC1112062013002,1,171600.0,,2024-07-15
TRX640242,SC1112062013002,1,128400.0,10000.0,2024-12-16
TRX640243,SC1112062013002,2,15800.0,,2024-08-26
TRX640244,SC1112062013002,2,28800.0,,2024-10-01
TRX640245,SC1112062013002,2,35400.0,10000.0,2024-05-23
TRX640246,SC1112062013002,3,251400.0,,2024-01-17
TRX640247,SC1112062013002,3,38600.0,,2024-06-12
TRX640248,SC1112062013002,4,193400.0,,2024-04-18
TRX640249,SC1112062013002,4,39900.0,,2024-04-21
TRX640250,SC1112062013002,4,56400.0,49700.0,2024-05-04
TRX640251,SC1112062013002,4,120300.0,20299.999999999996,2024-01-04
TRX640252,SC1112062013002,5,124700.0,,2024-07-25
TRX640253,SC1112062013002,5,18700.0,,2024-11-09
TRX640254,SC1112062013002,5,29800.0,21300.0,2024-05-29
TRX640255,SC1112062013002,5,166800.0,18700.0,2024-02-14
TRX640256,SC1112062013002,6,300.0,,2024-06-10
TRX640257,SC1112062013002,6,9700.0,,2024-04-06
TRX640258,SC1112062013002,7,9600.0,,2024-12-15
TRX640259,SC1112062013002,7,12400.0,,2024-04-14
TRX640260,SC1112062013002,7,3200.0,3200.0,2024-09-08
TRX640261,SC1112062013002,7,4799.999999999997,4799.999999999997,2024-08-17
TRX640262,SC1112062013002,8,6400.0,,2024-08-19
TRX640263,SC1112062013002,8,1700.0000000000002,,2024-02-10
TRX640264,SC1112062013002,8,15600.0,,2024-07-24
TRX640265,SC1112062013002,8,6300.0,,2024-05-09
TRX640266,SC1112062013002,9,4400.0,,2024-09-13
TRX640267,SC1112062013002,9,5600.000000000001,,2024-09-26
TRX640268,SC1112062013002,12,19100.0,,2024-08-23
TRX640269,SC1112062013002,12,5400.0,,2024-02-20
TRX640270,SC1112062013002,12,3200.0,,2024-08-24
TRX640271,SC1112062013002,12,12300.0,,2024-02-03
TRX640272,SC1112062013002,13,3900.0,,2024-06-27
TRX640273,SC1112062013002,13,16100.000000000002,,2024-06-09
TRX640274,SC1112062013002,14,139600.0,,2024-11-16
TRX640275,SC1112062013002,14,110399.99999999999,10000.0,2024-07-13
TRX640276,SC1112062013002,15,3400.0000000000005,,2024-10-13
TRX640277,SC1112062013002,15,3500.0,,2024-11-27
TRX640278,SC1112062013002,15,1700.0000000000002,,2024-02-12
TRX640279,SC1112062013002,15,1400.0000000000002,,2024-02-16
TRX640280,SC1112062013002,17,15300.0,,2024-05-17
TRX640281,SC1112062013002,17,35300.0,,2024-01-19
TRX640282,SC1112062013002,17,18100.0,12800.0,2024-05-11
TRX640283,SC1112062013002,17,31300.0,7200.0,2024-04-14
TRX640284,SC1112062004001,1,39500.0,,2024-10-27
TRX640285,SC1112062004001,1,152500.0,,2024-06-30
TRX640286,SC1112062004001,1,54800.00000000001,14000.0,2024-09-27
TRX640287,SC1112062004001,1,133200.0,6000.0,2024-05-12
TRX640288,SC1112062004001,2,28600.0,,2024-12-31
TRX640289,SC1112062004001,2,35900.0,,2024-01-27
TRX640290,SC1112062004001,2,35500.0,,2024-05-06
TRX640291,SC1112062004001,3,32400.000000000004,,2024-09-14
TRX640292,SC1112062004001,3,16100.000000000002,,2024-09-10
TRX640293,SC1112062004001,3,28500.0,,2024-05-30
TRX640294,SC1112062004001,3,12999.999999999985,,2024-07-10
TRX640295,SC1112062004001,4,77000.0,,2024-07-18
TRX640296,SC1112062004001,4,93200.0,,2024-07-16
TRX640297,SC1112062004001,4,29800.0,3400.0000000000005,2024-07-15
TRX640298,SC1112062004001,4,120000.0,6600.0,2024-04-12
TRX640299,SC1112062004001,5,507900.0,,2024-05-03
TRX640300,SC1112062004001,5,202100.0,30000.0,2024-05-10
TRX640301,SC1112062004001,6,3200.0,,2024-07-23
TRX640302,SC1112062004001,6,3500.0,,2024-01-02
TRX640303,SC1112062004001,6,3300.0,,2024-02-25
TRX640304,SC1112062004001,7,44200.0,,2024-08-21
TRX640305,SC1112062004001,7,5800.0,,2024-06-20
TRX640306,SC1112062004001,8,5600.000000000001,,2024-07-07
TRX640307,SC1112062004001,8,24400.0,,2024-10-26
TRX640308,SC1112062004001,12,7300.0,,2024-11-07
TRX640309,SC1112062004001,12,6400.0,,2024-07-05
TRX640310,SC1112062004001,12,6300.0,,2024-07-18
TRX640311,SC1112062004001,13,13700.000000000002,,2024-10-29
TRX640312,SC1112062004001,13,36300.0,,2024-12-17
TRX640313,SC1112062004001,14,54600.0,,2024-01-29
TRX640314,SC1112062004001,14,13700.000000000002,,2024-12-31
TRX640315,SC1112062004001,14,43300.0,18100.0,2024-05-02
TRX640316,SC1112062004001,14,78400.0,11900.0,2024-12-15
TRX640317,SC1112062004001,15,9500.0,,2024-10-28
TRX640318,SC1112062004001,15,500.0,,2024-04-15
TRX640319,SC1112062004001,17,87100.00000000001,,2024-05-31
